Household_ID,Month,Crop_Income,Livestock_Income,Off_Farm_Income,Food_Expenses,Healthcare_Expenses,Education_Expenses,Discretionary_Expenses,Total_Income
986,3,66529,56794,49701,89837,17967,26951,44918,173024
986,4,42022,18005,10781,40277,8055,12083,20138,70808
986,5,23071,25049,42824,35624,7124,10687,17812,90944
986,6,44753,16370,25921,47340,9468,14202,23670,87044
986,7,96518,58324,54138,121213,24242,36363,60606,208980
986,8,45689,50773,27261,72815,14563,21844,36407,123723
986,9,48318,41415,47322,69394,13878,20818,34697,137055
986,10,67856,12088,58121,73348,14669,22004,36674,138065
986,11,38968,18333,28497,47425,9485,14227,23712,85798
986,12,60141,16098,14342,48706,9741,14611,24353,90581
986,13,110497,27999,28047,59314,11862,17794,29657,166543
986,14,33551,10213,16595,18148,3629,5444,9074,60359
986,15,35812,66112,24367,59627,11925,17888,29813,126291
986,16,62346,37222,11611,54196,10839,16258,27098,111179
986,17,29399,37816,59311,46529,9305,13958,23264,126526
986,18,61479,15490,59192,48502,9700,14550,24251,136161
986,19,78484,21843,40172,64584,12916,19375,32292,140499
986,20,104903,21859,66483,109754,21950,32926,54877,193245
986,21,61409,23604,36216,43198,8639,12959,21599,121229
986,22,43592,7069,26603,43461,8692,13038,21730,77264
986,23,67116,63781,32267,91192,18238,27357,45596,163164
986,24,60786,24393,45223,48913,9782,14674,24456,130402
987,1,90189,47988,47208,99980,19996,29994,49990,185385
987,2,71702,33291,43042,86985,17397,26095,43492,148035
987,3,39636,36454,66516,49529,9905,14858,24764,142606
987,4,36315,19174,25582,37600,7520,11280,18800,81071
987,5,48386,49467,25221,66705,13341,20011,33352,123074
987,6,88519,22213,31462,56813,11362,17044,28406,142194
987,7,78800,44471,27524,48681,9736,14604,24340,150795
987,8,72628,18490,86494,59826,11965,17947,29913,177612
987,9,49733,26075,29047,41943,8388,12583,20971,104855
987,10,73337,43007,32051,46413,9282,13924,23206,148395
987,11,32115,37011,36564,33151,6630,9945,16575,105690
987,12,75242,9210,22742,63504,12700,19051,31752,107194
987,13,48683,34096,12555,32121,6424,9636,16060,95334
987,14,51949,9679,23833,29826,5965,8947,14913,85461
987,15,52947,40413,42597,64887,12977,19466,32443,135957
987,16,55698,9706,26142,49843,9968,14952,24921,91546
987,17,104833,25502,28518,55264,11052,16579,27632,158853
987,18,44861,25633,24361,29680,5936,8904,14840,94855
987,19,24437,28239,42807,34939,6987,10481,17469,95483
987,20,26725,31279,29850,39637,7927,11891,19818,87854
987,21,58989,52215,56138,99976,19995,29992,49988,167342
987,22,46124,23189,17927,42348,8469,12704,21174,87240
987,23,45777,56927,24353,46570,9314,13971,23285,127057
987,24,29365,32430,10322,21874,4374,6562,10937,72117
988,1,83584,41858,51887,62032,12406,18609,31016,177329
988,2,18856,16731,29490,32333,6466,9700,16166,65077
988,3,36925,36406,16274,35447,7089,10634,17723,89605
988,4,111161,55265,49709,100830,20166,30249,50415,216135
988,5,77983,19787,17557,54866,10973,16459,27433,115327
988,6,52956,20622,39247,39229,7845,11768,19614,112825
988,7,17397,11664,32251,25908,5181,7772,12954,61312
988,8,53810,19948,35841,51084,10216,15325,25542,109599
988,9,130623,27371,65344,125106,25021,37531,62553,223338
988,10,67482,55592,32832,84165,16833,25249,42082,155906
988,11,34190,41520,55483,65866,13173,19759,32933,131193
988,12,32177,44200,56929,71072,14214,21321,35536,133306
988,13,115931,62162,51744,135037,27007,40511,67518,229837
988,14,100895,24227,20282,76902,15380,23070,38451,145404
988,15,68015,62608,72495,73365,14673,22009,36682,203118
988,16,32230,45073,32490,44007,8801,13202,22003,109793
988,17,36967,16528,28051,33464,6692,10039,16732,81546
988,18,83005,35349,64644,78920,15784,23676,39460,182998
988,19,30123,39886,49995,58810,11762,17643,29405,120004
988,20,109195,37244,53806,85311,17062,25593,42655,200245
988,21,55141,10901,20096,37862,7572,11358,18931,86138
988,22,96553,31793,51690,86046,17209,25814,43023,180036
988,23,65271,10064,50903,68564,13712,20569,34282,126238
988,24,36357,34317,32496,44831,8966,13449,22415,103170
989,1,53883,37268,29259,58901,11780,17670,29450,120410
989,2,31345,27729,27930,38240,7648,11472,19120,87004
989,3,53077,38195,31001,73274,14654,21982,36637,122273
989,4,96543,16436,55108,98003,19600,29401,49001,168087
989,5,25191,58422,54994,64069,12813,19220,32034,138607
989,6,113193,19175,25991,86244,17248,25873,43122,158359
989,7,109637,38571,43829,107343,21468,32203,53671,192037
989,8,34793,34574,46225,35644,7128,10693,17822,115592
989,9,69646,49706,24982,83141,16628,24942,41570,144334
989,10,66574,39717,37087,80023,16004,24006,40011,143378
989,11,45405,56156,28198,70805,14161,21241,35402,129759
989,12,41328,22279,46628,51842,10368,15552,25921,110235
989,13,46706,17836,32962,35913,7182,10774,17956,97504
989,14,52919,19752,25215,44093,8818,13228,22046,97886
989,15,99125,21364,35214,84049,16809,25214,42024,155703
989,16,34884,41035,19439,41528,8305,12458,20764,95358
989,17,17366,15800,29883,37590,7518,11277,18795,63049
989,18,25450,36725,62604,45918,9183,13775,22959,124779
989,19,27152,23135,22603,41782,8356,12534,20891,72890
989,20,67681,24900,33652,50093,10018,15028,25046,126233
989,21,69505,24237,16786,60966,12193,18289,30483,110528
989,22,53710,21902,69410,62410,12482,18723,31205,145022
989,23,102900,20697,38911,89344,17868,26803,44672,162508
989,24,73391,23421,50204,70092,14018,21027,35046,147016
990,1,32242,16115,45747,53841,10768,16152,26920,94104
990,2,77832,39335,45899,72330,14466,21699,36165,163066
990,3,19998,16157,31571,39277,7855,11783,19638,67726
990,4,95981,18303,24343,46886,9377,14065,23443,138627
990,5,76824,27870,55020,86674,17334,26002,43337,159714
990,6,37988,13833,46293,35933,7186,10779,17966,98114
990,7,142003,36681,34124,78524,15704,23557,39262,212808
990,8,42466,15435,37751,30578,6115,9173,15289,95652
990,9,43953,30012,38609,58486,11697,17546,29243,112574
990,10,49853,25081,51033,62120,12424,18636,31060,125967
990,11,123491,43575,52436,87916,17583,26374,43958,219502
990,12,70671,46769,26131,85099,17019,25529,42549,143571
990,13,117355,36651,21645,55758,11151,16727,27879,175651
990,14,104476,31646,56744,102403,20480,30721,51201,192866
990,15,109143,54221,80690,92538,18507,27761,46269,244054
990,16,73208,30155,18866,39125,7825,11737,19562,122229
990,17,49313,17105,27396,46064,9212,13819,23032,93814
990,18,51661,41037,53045,58112,11622,17433,29056,145743
990,19,69001,23218,71355,71179,14235,21353,35589,163574
990,20,35262,32541,47038,50740,10148,15222,25370,114841
990,21,17103,33550,16627,21005,4201,6301,10502,67280
990,22,53114,9177,20246,37928,7585,11378,18964,82537
990,23,17264,19151,34218,22023,4404,6606,11011,70633
990,24,98728,65330,59608,79376,15875,23812,39688,223666
991,1,50063,31742,25751,55394,11078,16618,27697,107556
991,2,43509,46314,55086,74929,14985,22478,37464,144909
991,3,90973,12386,25511,38769,7753,11630,19384,128870
991,4,29179,47379,71848,82315,16463,24694,41157,148406
991,5,122644,49569,50489,67391,13478,20217,33695,222702
991,6,88349,49211,21548,93982,18796,28194,46991,159108
991,7,92180,22394,39818,72275,14455,21682,36137,154392
991,8,107372,59888,65980,95734,19146,28720,47867,233240
991,9,30642,13007,22281,31786,6357,9535,15893,65930
991,10,25794,13136,26471,22534,4506,6760,11267,65401
991,11,75298,39970,59151,77297,15459,23189,38648,174419
991,12,40909,24161,49407,57998,11599,17399,28999,114477
991,13,29100,29763,32440,45316,9063,13594,22658,91303
991,14,21267,24032,37220,47224,9444,14167,23612,82519
991,15,21510,34584,44769,38863,7772,11659,19431,100863
991,16,56432,16350,37073,35280,7056,10584,17640,109855
991,17,104500,21949,55212,74800,14960,22440,37400,181661
991,18,30029,8900,32596,24307,4861,7292,12153,71525
991,19,30987,7326,15946,30818,6163,9245,15409,54259
991,20,43439,37003,58480,82574,16514,24772,41287,138922
991,21,54578,27258,55982,67579,13515,20273,33789,137818
991,22,39116,26784,11234,41507,8301,12452,20753,77134
991,23,86485,27567,24435,70491,14098,21147,35245,138487
991,24,26706,17114,47768,42532,8506,12759,21266,91588
992,1,26141,20660,25564,39690,7938,11907,19845,72365
992,2,70810,53430,18565,81110,16222,24333,40555,142805
992,3,70705,15741,21790,49117,9823,14735,24558,108236
992,4,58064,47020,36979,77188,15437,23156,38594,142063
992,5,82881,58291,35676,73752,14750,22125,36876,176848
992,6,26019,39924,19981,31791,6358,9537,15895,85924
992,7,45259,39682,31698,51192,10238,15357,25596,116639
992,8,104956,46697,37180,70664,14132,21199,35332,188833
992,9,113648,23340,67569,85413,17082,25624,42706,204557
992,10,112168,42382,36354,93962,18792,28188,46981,190904
992,11,101460,21318,51547,61289,12257,18386,30644,174325
992,12,52970,47105,66445,86140,17228,25842,43070,166520
992,13,70849,27155,48135,83134,16626,24940,41567,146139
992,14,51804,26386,26937,43602,8720,13080,21801,105127
992,15,56351,11798,42365,65465,13093,19639,32732,110514
992,16,95446,33376,28016,79470,15894,23841,39735,156838
992,17,19149,20185,32033,33728,6745,10118,16864,71367
992,18,86402,20143,43920,58859,11771,17657,29429,150465
992,19,76335,41139,58669,53713,10742,16113,26856,176143
992,20,47162,32114,31293,46881,9376,14064,23440,110569
992,21,19162,15388,14853,28333,5666,8500,14166,49403
992,22,21419,17800,29657,37277,7455,11183,18638,68876
992,23,59048,14219,14375,52133,10426,15639,26066,87642
992,24,58690,22022,50654,71237,14247,21371,35618,131366
993,1,23791,11623,30476,34187,6837,10256,17093,65890
993,2,108946,39619,29463,58048,11609,17414,29024,178028
993,3,67680,25078,47764,83456,16691,25037,41728,140522
993,4,72802,47715,62700,71013,14202,21304,35506,183217
993,5,86438,49440,58631,72579,14515,21773,36289,194509
993,6,78067,27799,35516,43659,8731,13097,21829,141382
993,7,54047,23293,20967,41334,8266,12400,20667,98307
993,8,106238,23682,32852,92520,18504,27756,46260,162772
993,9,56956,15015,25181,51572,10314,15471,25786,97152
993,10,46161,12900,33537,44063,8812,13219,22031,92598
993,11,28879,22695,40889,48453,9690,14536,24226,92463
993,12,20073,24342,44235,27999,5599,8399,13999,88650
993,13,114095,60823,40223,76678,15335,23003,38339,215141
993,14,66215,50460,20805,60551,12110,18165,30275,137480
993,15,80440,42942,32499,78051,15610,23415,39025,155881
993,16,55680,58680,48630,76716,15343,23015,38358,162990
993,17,71365,18511,15922,36617,7323,10985,18308,105798
993,18,99046,39659,21662,87640,17528,26292,43820,160367
993,19,89626,20725,69200,61175,12235,18352,30587,179551
993,20,72533,13283,36689,45978,9195,13793,22989,122505
993,21,50740,18880,35365,61318,12263,18395,30659,104985
993,22,66864,13313,18467,57347,11469,17204,28673,98644
993,23,61810,10578,36703,38141,7628,11442,19070,109091
993,24,63316,36677,43340,52845,10569,15853,26422,143333
994,1,81980,35222,33424,74261,14852,22278,37130,150626
994,2,92270,41256,76322,115739,23147,34721,57869,209848
994,3,14268,6801,14292,16523,3304,4957,8261,35361
994,4,60409,23545,34993,45688,9137,13706,22844,118947
994,5,57226,22606,19831,38411,7682,11523,19205,99663
994,6,56832,35627,12313,32566,6513,9769,16283,104772
994,7,55457,25799,17885,29908,5981,8972,14954,99141
994,8,118029,33282,28656,60912,12182,18273,30456,179967
994,9,32724,8278,48753,53664,10732,16099,26832,89755
994,10,35973,21199,18741,27242,5448,8172,13621,75913
994,11,68662,17973,55696,66152,13230,19845,33076,142331
994,12,95915,36621,49769,64096,12819,19228,32048,182305
994,13,89825,53352,35863,100240,20048,30072,50120,179040
994,14,31259,35594,68596,67524,13504,20257,33762,135449
994,15,37279,22151,11863,37258,7451,11177,18629,71293
994,16,27461,15593,53269,52476,10495,15743,26238,96323
994,17,85330,32982,50392,91659,18331,27497,45829,168704
994,18,113074,50236,50773,64688,12937,19406,32344,214083
994,19,81514,18448,36789,68589,13717,20576,34294,136751
994,20,59245,50210,22669,72240,14448,21672,36120,132124
994,21,87941,52284,35588,55652,11130,16695,27826,175813
994,22,16564,19780,25813,28578,5715,8573,14289,62157
994,23,77471,39153,25553,49988,9997,14996,24994,142177
994,24,127365,34659,25092,68079,13615,20423,34039,187116
995,1,101469,32000,44757,98494,19698,29548,49247,178226
995,2,47214,23462,11748,36098,7219,10829,18049,82424
995,3,83848,51784,71098,73465,14693,22039,36732,206730
995,4,23010,7786,23004,28182,5636,8454,14091,53800
995,5,80885,13429,45666,79429,15885,23828,39714,139980
995,6,42778,15191,33277,45957,9191,13787,22978,91246
995,7,83746,36868,51731,99312,19862,29793,49656,172345
995,8,68722,21638,21690,43245,8649,12973,21622,112050
995,9,72036,18463,30652,52073,10414,15622,26036,121151
995,10,54069,35599,53060,47328,9465,14198,23664,142728
995,11,69875,19058,26355,37124,7424,11137,18562,115288
995,12,67210,30471,61545,67027,13405,20108,33513,159226
995,13,47899,12942,54360,58135,11627,17440,29067,115201
995,14,51616,11227,45545,57043,11408,17112,28521,108388
995,15,27746,16362,16671,20984,4196,6295,10492,60779
995,16,106729,52080,51296,101716,20343,30514,50858,210105
995,17,72892,69586,63358,94168,18833,28250,47084,205836
995,18,14478,20562,9892,24369,4873,7310,12184,44932
995,19,24353,16647,29191,36401,7280,10920,18200,70191
995,20,46782,25197,29644,45730,9146,13719,22865,101623
995,21,31887,12871,65547,41240,8248,12372,20620,110305
995,22,82493,11963,20525,64748,12949,19424,32374,114981
995,23,38791,29821,73221,49665,9933,14899,24832,141833
995,24,22348,16752,38588,29366,5873,8810,14683,77688
996,1,39847,14148,13012,33656,6731,10096,16828,67007
996,2,17486,23232,38984,36543,7308,10963,18271,79702
996,3,133335,33092,38379,67855,13571,20356,33927,204806
996,4,24696,23524,18881,29887,5977,8966,14943,67101
996,5,56377,39861,42697,46596,9319,13978,23298,138935
996,6,34103,43353,39046,38756,7751,11627,19378,116502
996,7,103059,26423,40162,63923,12784,19177,31961,169644
996,8,32554,23811,13613,24600,4920,7380,12300,69978
996,9,38879,23871,48238,66318,13263,19895,33159,110988
996,10,32126,25564,28107,50392,10078,15117,25196,85797
996,11,107289,45804,60619,110550,22110,33165,55275,213712
996,12,34759,17273,59336,61458,12291,18437,30729,111368
996,13,59893,13089,46300,67926,13585,20378,33963,119282
996,14,122511,40669,81816,112429,22485,33728,56214,244996
996,15,22278,20015,23548,35717,7143,10715,17858,65841
996,16,118270,58751,66505,138996,27799,41699,69498,243526
996,17,88758,24311,14649,40248,8049,12074,20124,127718
996,18,55923,36833,40768,72351,14470,21705,36175,133524
996,19,63392,19897,30379,36928,7385,11078,18464,113668
996,20,48046,32997,53823,78659,15731,23597,39329,134866
996,21,56767,11485,18251,43404,8680,13021,21702,86503
996,22,60007,38673,42916,84886,16977,25466,42443,141596
996,23,68157,36038,25935,54759,10951,16427,27379,130130
996,24,59667,56009,23536,77661,15532,23298,38830,139212
997,1,97551,15710,45029,92897,18579,27869,46448,158290
997,2,38265,44213,21631,40414,8082,12124,20207,104109
997,3,108547,54659,22871,103892,20778,31167,51946,186077
997,4,54986,8763,13168,31707,6341,9512,15853,76917
997,5,21846,23972,19316,27714,5542,8314,13857,65134
997,6,67183,16632,45863,72801,14560,21840,36400,129678
997,7,30141,57686,42685,60271,12054,18081,30135,130512
997,8,77308,12560,28073,49699,9939,14909,24849,117941
997,9,28627,51691,57017,47458,9491,14237,23729,137335
997,10,124558,15533,23691,70613,14122,21184,35306,163782
997,11,106319,18787,73834,103270,20654,30981,51635,198940
997,12,77903,15929,16065,55712,11142,16713,27856,109897
997,13,88308,43595,32571,87953,17590,26385,43976,164474
997,14,41309,50318,21402,59528,11905,17858,29764,113029
997,15,29304,48200,52847,53216,10643,15964,26608,130351
997,16,41683,36890,39960,65380,13076,19614,32690,118533
997,17,25297,47084,62039,41890,8378,12567,20945,134420
997,18,34285,39476,44947,36626,7325,10987,18313,118708
997,19,19462,39601,25121,49401,9880,14820,24700,84184
997,20,80737,22354,54560,88747,17749,26624,44373,157651
997,21,99413,52438,36100,79088,15817,23726,39544,187951
997,22,29422,15221,35745,44447,8889,13334,22223,80388
997,23,43224,24204,36542,51467,10293,15440,25733,103970
997,24,73929,29650,52387,54745,10949,16423,27372,155966
998,1,60358,33356,35582,56481,11296,16944,28240,129296
998,2,75576,22066,31930,41332,8266,12399,20666,129572
998,3,23108,25616,13504,24921,4984,7476,12460,62228
998,4,73576,36911,31765,51508,10301,15452,25754,142252
998,5,16884,32944,34142,45883,9176,13764,22941,83970
998,6,55471,20435,53981,67698,13539,20309,33849,129887
998,7,48171,29417,63281,44841,8968,13452,22420,140869
998,8,66416,13037,35120,52862,10572,15858,26431,114573
998,9,45066,22706,57471,64849,12969,19454,32424,125243
998,10,46929,23883,10186,39444,7888,11833,19722,80998
998,11,55693,24572,34548,36303,7260,10890,18151,114813
998,12,15191,27737,12027,19740,3948,5922,9870,54955
998,13,24070,16664,17235,24075,4815,7222,12037,57969
998,14,24454,25071,16756,22429,4485,6728,11214,66281
998,15,62087,28967,45787,47065,9413,14119,23532,136841
998,16,49011,43432,19081,46382,9276,13914,23191,111524
998,17,109707,14672,75128,89214,17842,26764,44607,199507
998,18,26123,13619,19094,18831,3766,5649,9415,58836
998,19,82970,36269,30938,77926,15585,23377,38963,150177
998,20,44401,17315,62071,57302,11460,17190,28651,123787
998,21,29232,17838,21575,40387,8077,12116,20193,68645
998,22,70553,27893,19025,45129,9025,13538,22564,117471
998,23,85659,24948,33512,54509,10901,16352,27254,144119
998,24,94093,17271,44064,62449,12489,18734,31224,155428
999,1,79138,50430,30179,73997,14799,22199,36998,159747
999,2,66545,31568,12682,43390,8678,13017,21695,110795
999,3,40404,50923,60756,59473,11894,17841,29736,152083
999,4,87522,22016,19283,71863,14372,21558,35931,128821
999,5,33480,21038,17104,23574,4714,7072,11787,71622
999,6,78630,47849,60220,84004,16800,25201,42002,186699
999,7,31539,22377,56333,58019,11603,17405,29009,110249
999,8,59997,23303,22083,61864,12372,18559,30932,105383
999,9,71331,48612,22076,80170,16034,24051,40085,142019
999,10,49948,20089,34791,38121,7624,11436,19060,104828
999,11,53195,9627,29685,40536,8107,12160,20268,92507
999,12,83669,39794,36931,76095,15219,22828,38047,160394
999,13,92272,24082,45870,64479,12895,19343,32239,162224
999,14,58662,28998,36695,49182,9836,14754,24591,124355
